From Currency|To Currency|Conversion Date|Conversion Rate|Conversion Type|User Conversion Type
MYR|INR|2021-02-20|17.922|300000007815001|MRC Daily
MYR|INR|2021-02-21|17.922|300000007815001|MRC Daily
GBP|HKD|2021-02-15|10.79302154|300000007815001|MRC Daily
GBP|HKD|2021-02-16|10.79302154|300000007815001|MRC Daily
GBP|HKD|2021-02-17|10.79302154|300000007815001|MRC Daily
GBP|HKD|2021-02-18|10.79302154|300000007815001|MRC Daily
GBP|HKD|2021-02-19|10.79302154|300000007815001|MRC Daily
GBP|HKD|2021-02-20|10.79302154|300000007815001|MRC Daily
GBP|HKD|2021-02-21|10.79302154|300000007815001|MRC Daily
IDR|INR|2021-02-15|0.0051|300000007815001|MRC Daily
IDR|INR|2021-02-16|0.0051|300000007815001|MRC Daily
IDR|INR|2021-02-17|0.0051|300000007815001|MRC Daily
IDR|INR|2021-02-18|0.0051|300000007815001|MRC Daily
IDR|INR|2021-02-19|0.0051|300000007815001|MRC Daily
IDR|INR|2021-02-20|0.0051|300000007815001|MRC Daily
IDR|INR|2021-02-21|0.0051|300000007815001|MRC Daily
THB|INR|2021-02-15|2.4186|300000007815001|MRC Daily
THB|INR|2021-02-16|2.4186|300000007815001|MRC Daily
THB|INR|2021-02-17|2.4186|300000007815001|MRC Daily
THB|INR|2021-02-18|2.4186|300000007815001|MRC Daily
THB|INR|2021-02-19|2.4186|300000007815001|MRC Daily
THB|INR|2021-02-20|2.4186|300000007815001|MRC Daily
THB|INR|2021-02-21|2.4186|300000007815001|MRC Daily
NZD|INR|2021-02-15|52.2969|300000007815001|MRC Daily
NZD|INR|2021-02-16|52.2969|300000007815001|MRC Daily
NZD|INR|2021-02-17|52.2969|300000007815001|MRC Daily
NZD|INR|2021-02-18|52.2969|300000007815001|MRC Daily
NZD|INR|2021-02-19|52.2969|300000007815001|MRC Daily
NZD|INR|2021-02-20|52.2969|300000007815001|MRC Daily
NZD|INR|2021-02-21|52.2969|300000007815001|MRC Daily
CHF|GBP|2021-02-15|0.8076|300000007815001|MRC Daily
CHF|GBP|2021-02-17|0.8076|300000007815001|MRC Daily
CHF|GBP|2021-02-18|0.8076|300000007815001|MRC Daily
CHF|GBP|2021-02-19|0.8076|300000007815001|MRC Daily
CHF|GBP|2021-02-20|0.8076|300000007815001|MRC Daily
CHF|GBP|2021-02-21|0.8076|300000007815001|MRC Daily
SGD|GBP|2021-02-15|0.5418|300000007815001|MRC Daily
SGD|GBP|2021-02-17|0.5418|300000007815001|MRC Daily
SGD|GBP|2021-02-18|0.5418|300000007815001|MRC Daily
SGD|GBP|2021-02-19|0.5418|300000007815001|MRC Daily
SGD|GBP|2021-02-20|0.5418|300000007815001|MRC Daily
SGD|GBP|2021-02-21|0.5418|300000007815001|MRC Daily
PLN|GBP|2021-02-15|0.1932|300000007815001|MRC Daily
PLN|GBP|2021-02-16|0.1932|300000007815001|MRC Daily
PLN|GBP|2021-02-17|0.1932|300000007815001|MRC Daily
PLN|GBP|2021-02-18|0.1932|300000007815001|MRC Daily
PLN|GBP|2021-02-19|0.1932|300000007815001|MRC Daily
PLN|GBP|2021-02-20|0.1932|300000007815001|MRC Daily
PLN|GBP|2021-02-21|0.1932|300000007815001|MRC Daily
CHF|EUR|2021-02-15|0.92503|300000007815001|MRC Daily
CHF|EUR|2021-02-16|0.92503|300000007815001|MRC Daily
CHF|EUR|2021-02-17|0.92503|300000007815001|MRC Daily
CHF|EUR|2021-02-18|0.92503|300000007815001|MRC Daily
CHF|EUR|2021-02-19|0.92503|300000007815001|MRC Daily
CHF|EUR|2021-02-20|0.92503|300000007815001|MRC Daily
CHF|EUR|2021-02-21|0.92503|300000007815001|MRC Daily
CAD|INR|2021-02-15|57.0844|300000007815001|MRC Daily
CAD|INR|2021-02-16|57.0844|300000007815001|MRC Daily
CAD|INR|2021-02-17|57.0844|300000007815001|MRC Daily
CAD|INR|2021-02-18|57.0844|300000007815001|MRC Daily
CAD|INR|2021-02-19|57.0844|300000007815001|MRC Daily
CAD|INR|2021-02-20|57.0844|300000007815001|MRC Daily
CAD|INR|2021-02-21|57.0844|300000007815001|MRC Daily
INR|MXN|2021-02-15|0.275595976|300000007815001|MRC Daily
INR|MXN|2021-02-16|0.275595976|300000007815001|MRC Daily
INR|MXN|2021-02-17|0.275595976|300000007815001|MRC Daily
INR|MXN|2021-02-18|0.275595976|300000007815001|MRC Daily
INR|MXN|2021-02-19|0.275595976|300000007815001|MRC Daily
INR|MXN|2021-02-20|0.275595976|300000007815001|MRC Daily
INR|MXN|2021-02-21|0.275595976|300000007815001|MRC Daily
CAD|USD|2021-02-15|0.78618|300000007815001|MRC Daily
CAD|USD|2021-02-16|0.78618|300000007815001|MRC Daily
CAD|USD|2021-02-17|0.78618|300000007815001|MRC Daily
CAD|USD|2021-02-18|0.78618|300000007815001|MRC Daily
CAD|USD|2021-02-19|0.78618|300000007815001|MRC Daily
CAD|USD|2021-02-20|0.78618|300000007815001|MRC Daily
CAD|USD|2021-02-21|0.78618|300000007815001|MRC Daily
USD|CHF|2021-02-15|0.891027355|300000007815001|MRC Daily
USD|CHF|2021-02-16|0.891027355|300000007815001|MRC Daily
USD|CHF|2021-02-17|0.891027355|300000007815001|MRC Daily
USD|CHF|2021-02-18|0.891027355|300000007815001|MRC Daily
USD|CHF|2021-02-19|0.891027355|300000007815001|MRC Daily
USD|CHF|2021-02-21|0.891027355|300000007815001|MRC Daily
CZK|INR|2021-02-15|3.4082|300000007815001|MRC Daily
CZK|INR|2021-02-16|3.4082|300000007815001|MRC Daily
CZK|INR|2021-02-17|3.4082|300000007815001|MRC Daily
CZK|INR|2021-02-18|3.4082|300000007815001|MRC Daily
CZK|INR|2021-02-19|3.4082|300000007815001|MRC Daily
CZK|INR|2021-02-20|3.4082|300000007815001|MRC Daily
CZK|GBP|2021-02-15|0.03378|300000007815001|MRC Daily
CZK|GBP|2021-02-16|0.03378|300000007815001|MRC Daily
CZK|GBP|2021-02-17|0.03378|300000007815001|MRC Daily
CZK|GBP|2021-02-18|0.03378|300000007815001|MRC Daily
CZK|GBP|2021-02-19|0.03378|300000007815001|MRC Daily
CZK|GBP|2021-02-20|0.03378|300000007815001|MRC Daily
CZK|GBP|2021-02-21|0.03378|300000007815001|MRC Daily
MXN|USD|2021-02-15|0.049972456|300000007815001|MRC Daily
MXN|USD|2021-02-16|0.049972456|300000007815001|MRC Daily
MXN|USD|2021-02-17|0.049972456|300000007815001|MRC Daily
MXN|USD|2021-02-18|0.049972456|300000007815001|MRC Daily
MXN|USD|2021-02-19|0.049972456|300000007815001|MRC Daily
MXN|USD|2021-02-20|0.049972456|300000007815001|MRC Daily
MXN|USD|2021-02-21|0.049972456|300000007815001|MRC Daily
USD|CHF|2021-02-22|0.897424392|300000007815001|MRC Daily
USD|CHF|2021-02-23|0.897424392|300000007815001|MRC Daily
USD|CHF|2021-02-24|0.897424392|300000007815001|MRC Daily
USD|CHF|2021-02-25|0.897424392|300000007815001|MRC Daily
USD|CHF|2021-02-26|0.897424392|300000007815001|MRC Daily
USD|CHF|2021-02-27|0.897424392|300000007815001|MRC Daily
INR|MXN|2021-02-22|0.282326369|300000007815001|MRC Daily
INR|MXN|2021-02-23|0.282326369|300000007815001|MRC Daily
INR|MXN|2021-02-24|0.282326369|300000007815001|MRC Daily
INR|MXN|2021-02-25|0.282326369|300000007815001|MRC Daily
INR|MXN|2021-02-26|0.282326369|300000007815001|MRC Daily
INR|MXN|2021-02-27|0.282326369|300000007815001|MRC Daily
USD|INR|2021-02-28|73.47|300000007815001|MRC Daily
GBP|INR|2021-02-28|102.4175|300000007815001|MRC Daily
EUR|INR|2021-02-28|89.0825|300000007815001|MRC Daily
AUD|INR|2021-02-28|57.3725|300000007815001|MRC Daily
INR|ZAR|2021-02-28|0.2034588|300000007815001|MRC Daily
SGD|INR|2021-02-28|55.3025|300000007815001|MRC Daily
HKD|INR|2021-02-28|9.47|300000007815001|MRC Daily
JPY|INR|2021-02-28|0.6902|300000007815001|MRC Daily
AED|INR|2021-02-28|20.0025|300000007815001|MRC Daily
GBP|USD|2021-02-28|1.394004356|300000007815001|MRC Daily
GBP|EUR|2021-02-28|1.149692701|300000007815001|MRC Daily
USD|EUR|2021-02-28|0.824741111|300000007815001|MRC Daily
USD|ZAR|2021-02-28|14.94811801|300000007815001|MRC Daily
USD|AED|2021-02-28|3.67304087|300000007815001|MRC Daily
USD|JPY|2021-02-28|106.4551185|300000007815001|MRC Daily
USD|CNY|2021-02-28|6.477407979|300000007815001|MRC Daily
CNY|INR|2021-02-28|11.3425|300000007815001|MRC Daily
PLN|INR|2021-02-28|19.62|300000007815001|MRC Daily
PLN|USD|2021-02-28|0.267047775|300000007815001|MRC Daily
AUD|USD|2021-02-28|0.780896965|300000007815001|MRC Daily
LKR|INR|2021-02-28|0.376|300000007815001|MRC Daily
AED|ZAR|2021-02-28|4.069684639|300000007815001|MRC Daily
CZK|GBP|2021-03-14|0.03266|300000007815001|MRC Daily
CAD|USD|2021-03-08|0.78894|300000007815001|MRC Daily
CAD|USD|2021-03-09|0.78894|300000007815001|MRC Daily
CAD|USD|2021-03-10|0.78894|300000007815001|MRC Daily
CAD|USD|2021-03-12|0.78894|300000007815001|MRC Daily
CAD|USD|2021-03-13|0.78894|300000007815001|MRC Daily
CAD|USD|2021-03-14|0.78894|300000007815001|MRC Daily
USD|CHF|2021-03-08|0.931532371|300000007815001|MRC Daily
USD|CHF|2021-03-09|0.931532371|300000007815001|MRC Daily
USD|CHF|2021-03-10|0.931532371|300000007815001|MRC Daily
USD|CHF|2021-03-11|0.931532371|300000007815001|MRC Daily
USD|CHF|2021-03-12|0.931532371|300000007815001|MRC Daily
USD|CHF|2021-03-13|0.931532371|300000007815001|MRC Daily
USD|CHF|2021-03-14|0.931532371|300000007815001|MRC Daily
USD|INR|2021-03-15|72.75|300000007815001|MRC Daily
USD|INR|2021-03-16|72.75|300000007815001|MRC Daily
USD|INR|2021-03-17|72.75|300000007815001|MRC Daily
USD|INR|2021-03-18|72.75|300000007815001|MRC Daily
USD|INR|2021-03-19|72.75|300000007815001|MRC Daily
USD|INR|2021-03-20|72.75|300000007815001|MRC Daily
USD|INR|2021-03-21|72.75|300000007815001|MRC Daily
GBP|INR|2021-03-15|101.312|300000007815001|MRC Daily
GBP|INR|2021-03-16|101.312|300000007815001|MRC Daily
GBP|INR|2021-03-17|101.312|300000007815001|MRC Daily
GBP|INR|2021-03-18|101.312|300000007815001|MRC Daily
GBP|INR|2021-03-19|101.312|300000007815001|MRC Daily
GBP|INR|2021-03-20|101.312|300000007815001|MRC Daily
GBP|INR|2021-03-21|101.312|300000007815001|MRC Daily
EUR|INR|2021-03-15|86.922|300000007815001|MRC Daily
EUR|INR|2021-03-16|86.922|300000007815001|MRC Daily
EUR|INR|2021-03-17|86.922|300000007815001|MRC Daily
EUR|INR|2021-03-18|86.922|300000007815001|MRC Daily
EUR|INR|2021-03-19|86.922|300000007815001|MRC Daily
EUR|INR|2021-03-20|86.922|300000007815001|MRC Daily
EUR|INR|2021-03-21|86.922|300000007815001|MRC Daily
AUD|INR|2021-03-15|56.367|300000007815001|MRC Daily
AUD|INR|2021-03-16|56.367|300000007815001|MRC Daily
AUD|INR|2021-03-17|56.367|300000007815001|MRC Daily
AUD|INR|2021-03-18|56.367|300000007815001|MRC Daily
AUD|INR|2021-03-20|56.367|300000007815001|MRC Daily
AUD|INR|2021-03-21|56.367|300000007815001|MRC Daily
INR|ZAR|2021-03-15|0.206398349|300000007815001|MRC Daily
INR|ZAR|2021-03-16|0.206398349|300000007815001|MRC Daily
INR|ZAR|2021-03-17|0.206398349|300000007815001|MRC Daily
INR|ZAR|2021-03-18|0.206398349|300000007815001|MRC Daily
INR|ZAR|2021-03-19|0.206398349|300000007815001|MRC Daily
INR|ZAR|2021-03-20|0.206398349|300000007815001|MRC Daily
INR|ZAR|2021-01-08|0.208424519|300000007815001|MRC Daily
INR|ZAR|2021-01-09|0.208424519|300000007815001|MRC Daily
INR|ZAR|2021-01-10|0.208424519|300000007815001|MRC Daily
INR|ZAR|2021-01-11|0.208424519|300000007815001|MRC Daily
INR|ZAR|2021-01-12|0.208424519|300000007815001|MRC Daily
INR|ZAR|2021-01-13|0.208424519|300000007815001|MRC Daily
INR|ZAR|2021-01-14|0.208424519|300000007815001|MRC Daily
JPY|INR|2021-01-12|0.7066|300000007815001|MRC Daily
JPY|INR|2021-01-13|0.7066|300000007815001|MRC Daily
JPY|INR|2021-01-14|0.7066|300000007815001|MRC Daily
AED|INR|2021-01-08|19.9355|300000007815001|MRC Daily
AED|INR|2021-01-09|19.9355|300000007815001|MRC Daily
AED|INR|2021-01-10|19.9355|300000007815001|MRC Daily
AED|INR|2021-01-11|19.9355|300000007815001|MRC Daily
AED|INR|2021-01-12|19.9355|300000007815001|MRC Daily
AED|INR|2021-01-13|19.9355|300000007815001|MRC Daily
AED|INR|2021-01-14|19.9355|300000007815001|MRC Daily
CAD|USD|2021-01-01|0.78492|300000007815001|MRC Daily
CAD|USD|2021-01-02|0.78492|300000007815001|MRC Daily
CAD|USD|2021-01-03|0.78492|300000007815001|MRC Daily
CAD|USD|2021-01-04|0.78492|300000007815001|MRC Daily
CAD|USD|2021-01-05|0.78492|300000007815001|MRC Daily
CAD|USD|2021-01-06|0.78492|300000007815001|MRC Daily
CAD|USD|2021-01-07|0.78492|300000007815001|MRC Daily
CZK|INR|2021-01-01|3.387|300000007815001|MRC Daily
CZK|INR|2021-01-02|3.387|300000007815001|MRC Daily
CZK|INR|2021-01-03|3.387|300000007815001|MRC Daily
CZK|INR|2021-01-04|3.387|300000007815001|MRC Daily
CZK|INR|2021-01-05|3.387|300000007815001|MRC Daily
CZK|INR|2021-01-06|3.387|300000007815001|MRC Daily
CZK|GBP|2021-01-01|0.03395|300000007815001|MRC Daily
CZK|GBP|2021-01-02|0.03395|300000007815001|MRC Daily
CZK|GBP|2021-01-03|0.03395|300000007815001|MRC Daily
CZK|GBP|2021-01-04|0.03395|300000007815001|MRC Daily
CZK|GBP|2021-01-05|0.03395|300000007815001|MRC Daily
CZK|GBP|2021-01-06|0.03395|300000007815001|MRC Daily
MXN|USD|2021-01-01|0.05022082|300000007815001|MRC Daily
MXN|USD|2021-01-02|0.05022082|300000007815001|MRC Daily
SGD|INR|2021-02-18|54.6747|300000007815001|MRC Daily
CHF|INR|2021-02-25|80.8558|300000007815001|MRC Daily
CHF|INR|2021-02-26|80.8558|300000007815001|MRC Daily
CHF|INR|2021-02-27|80.8558|300000007815001|MRC Daily
EUR|AUD|2021-02-22|1.539|300000007815001|MRC Daily
EUR|AUD|2021-02-23|1.539|300000007815001|MRC Daily
EUR|AUD|2021-02-24|1.539|300000007815001|MRC Daily
EUR|AUD|2021-02-25|1.539|300000007815001|MRC Daily
EUR|AUD|2021-02-26|1.539|300000007815001|MRC Daily
EUR|AUD|2021-02-27|1.539|300000007815001|MRC Daily
MYR|INR|2021-02-22|17.9243|300000007815001|MRC Daily
MYR|INR|2021-02-23|17.9243|300000007815001|MRC Daily
MYR|INR|2021-02-24|17.9243|300000007815001|MRC Daily
MYR|INR|2021-02-25|17.9243|300000007815001|MRC Daily
MYR|INR|2021-02-26|17.9243|300000007815001|MRC Daily
MYR|INR|2021-02-27|17.9243|300000007815001|MRC Daily
GBP|HKD|2021-02-22|10.8907951|300000007815001|MRC Daily
GBP|HKD|2021-02-23|10.8907951|300000007815001|MRC Daily
GBP|HKD|2021-02-24|10.8907951|300000007815001|MRC Daily
GBP|HKD|2021-02-25|10.8907951|300000007815001|MRC Daily
GBP|HKD|2021-02-26|10.8907951|300000007815001|MRC Daily
GBP|HKD|2021-02-27|10.8907951|300000007815001|MRC Daily
IDR|INR|2021-02-22|0.0051|300000007815001|MRC Daily
IDR|INR|2021-02-23|0.0051|300000007815001|MRC Daily
IDR|INR|2021-02-24|0.0051|300000007815001|MRC Daily
IDR|INR|2021-02-25|0.0051|300000007815001|MRC Daily
IDR|INR|2021-02-26|0.0051|300000007815001|MRC Daily
IDR|INR|2021-02-27|0.0051|300000007815001|MRC Daily
THB|INR|2021-02-22|2.4113|300000007815001|MRC Daily
THB|INR|2021-02-23|2.4113|300000007815001|MRC Daily
THB|INR|2021-02-24|2.4113|300000007815001|MRC Daily
THB|INR|2021-02-25|2.4113|300000007815001|MRC Daily
THB|INR|2021-02-26|2.4113|300000007815001|MRC Daily
THB|INR|2021-02-27|2.4113|300000007815001|MRC Daily
NZD|INR|2021-02-22|52.7872|300000007815001|MRC Daily
NZD|INR|2021-02-23|52.7872|300000007815001|MRC Daily
NZD|INR|2021-02-24|52.7872|300000007815001|MRC Daily
NZD|INR|2021-02-26|52.7872|300000007815001|MRC Daily
NZD|INR|2021-02-27|52.7872|300000007815001|MRC Daily
CHF|GBP|2021-02-22|0.7946|300000007815001|MRC Daily
CHF|GBP|2021-02-23|0.7946|300000007815001|MRC Daily
CHF|GBP|2021-02-24|0.7946|300000007815001|MRC Daily
CHF|GBP|2021-02-26|0.7946|300000007815001|MRC Daily
CHF|GBP|2021-02-27|0.7946|300000007815001|MRC Daily
SGD|GBP|2021-02-22|0.5373|300000007815001|MRC Daily
SGD|GBP|2021-02-23|0.5373|300000007815001|MRC Daily
SGD|GBP|2021-02-24|0.5373|300000007815001|MRC Daily
MYR|INR|2021-01-01|18.1086|300000007815001|MRC Daily
SGD|INR|2021-02-19|54.6747|300000007815001|MRC Daily
SGD|INR|2021-02-20|54.6747|300000007815001|MRC Daily
SGD|INR|2021-02-21|54.6747|300000007815001|MRC Daily
HKD|INR|2021-02-15|9.3492|300000007815001|MRC Daily
HKD|INR|2021-02-16|9.3492|300000007815001|MRC Daily
HKD|INR|2021-02-17|9.3492|300000007815001|MRC Daily
HKD|INR|2021-02-18|9.3492|300000007815001|MRC Daily
HKD|INR|2021-02-19|9.3492|300000007815001|MRC Daily
HKD|INR|2021-02-20|9.3492|300000007815001|MRC Daily
HKD|INR|2021-02-21|9.3492|300000007815001|MRC Daily
JPY|INR|2021-02-15|0.6913|300000007815001|MRC Daily
JPY|INR|2021-02-16|0.6913|300000007815001|MRC Daily
JPY|INR|2021-02-17|0.6913|300000007815001|MRC Daily
JPY|INR|2021-02-18|0.6913|300000007815001|MRC Daily
JPY|INR|2021-02-19|0.6913|300000007815001|MRC Daily
JPY|INR|2021-02-20|0.6913|300000007815001|MRC Daily
PLN|GBP|2021-03-10|0.1873|300000007815001|MRC Daily
PLN|GBP|2021-03-11|0.1873|300000007815001|MRC Daily
PLN|GBP|2021-03-12|0.1873|300000007815001|MRC Daily
PLN|GBP|2021-03-13|0.1873|300000007815001|MRC Daily
PLN|GBP|2021-03-14|0.1873|300000007815001|MRC Daily
CHF|EUR|2021-03-08|0.90198|300000007815001|MRC Daily
CHF|EUR|2021-03-09|0.90198|300000007815001|MRC Daily
CHF|EUR|2021-03-10|0.90198|300000007815001|MRC Daily
CHF|EUR|2021-03-11|0.90198|300000007815001|MRC Daily
CHF|EUR|2021-03-12|0.90198|300000007815001|MRC Daily
CHF|EUR|2021-03-13|0.90198|300000007815001|MRC Daily
CHF|EUR|2021-03-14|0.90198|300000007815001|MRC Daily
CAD|INR|2021-03-08|57.7028|300000007815001|MRC Daily
CAD|INR|2021-03-10|57.7028|300000007815001|MRC Daily
CAD|INR|2021-03-11|57.7028|300000007815001|MRC Daily
CAD|INR|2021-03-12|57.7028|300000007815001|MRC Daily
CAD|INR|2021-03-13|57.7028|300000007815001|MRC Daily
CHF|EUR|2021-02-24|0.91919|300000007815001|MRC Daily
CAD|INR|2021-03-14|57.7028|300000007815001|MRC Daily
CZK|INR|2021-03-08|3.3015|300000007815001|MRC Daily
CZK|INR|2021-03-09|3.3015|300000007815001|MRC Daily
CZK|INR|2021-03-10|3.3015|300000007815001|MRC Daily
CZK|INR|2021-03-11|3.3015|300000007815001|MRC Daily
CZK|INR|2021-03-12|3.3015|300000007815001|MRC Daily
CZK|INR|2021-03-14|3.3015|300000007815001|MRC Daily
CZK|GBP|2021-03-08|0.03266|300000007815001|MRC Daily
CZK|GBP|2021-03-09|0.03266|300000007815001|MRC Daily
CZK|GBP|2021-03-10|0.03266|300000007815001|MRC Daily
CZK|GBP|2021-03-11|0.03266|300000007815001|MRC Daily
CZK|GBP|2021-03-12|0.03266|300000007815001|MRC Daily
CNY|INR|2021-02-23|11.1669|300000007815001|MRC Daily
CNY|INR|2021-02-24|11.1669|300000007815001|MRC Daily
CNY|INR|2021-02-25|11.1669|300000007815001|MRC Daily
CNY|INR|2021-02-26|11.1669|300000007815001|MRC Daily
CNY|INR|2021-02-27|11.1669|300000007815001|MRC Daily
PLN|INR|2021-02-22|19.529|300000007815001|MRC Daily
PLN|INR|2021-02-23|19.529|300000007815001|MRC Daily
PLN|INR|2021-02-24|19.529|300000007815001|MRC Daily
PLN|INR|2021-02-25|19.529|300000007815001|MRC Daily
PLN|INR|2021-02-26|19.529|300000007815001|MRC Daily
PLN|INR|2021-02-27|19.529|300000007815001|MRC Daily
PLN|USD|2021-02-22|0.269142778|300000007815001|MRC Daily
PLN|USD|2021-02-23|0.269142778|300000007815001|MRC Daily
PLN|USD|2021-02-25|0.269142778|300000007815001|MRC Daily
PLN|USD|2021-02-26|0.269142778|300000007815001|MRC Daily
PLN|USD|2021-02-27|0.269142778|300000007815001|MRC Daily
BDT|INR|2021-02-22|0.8404|300000007815001|MRC Daily
BDT|INR|2021-02-23|0.8404|300000007815001|MRC Daily
BDT|INR|2021-02-24|0.8404|300000007815001|MRC Daily
BDT|INR|2021-02-25|0.8404|300000007815001|MRC Daily
BDT|INR|2021-02-26|0.8404|300000007815001|MRC Daily
BDT|INR|2021-02-27|0.8404|300000007815001|MRC Daily
AUD|USD|2021-02-22|0.7877|300000007815001|MRC Daily
AUD|USD|2021-02-23|0.7877|300000007815001|MRC Daily
AUD|USD|2021-02-24|0.7877|300000007815001|MRC Daily
AUD|USD|2021-02-25|0.7877|300000007815001|MRC Daily
AUD|USD|2021-02-26|0.7877|300000007815001|MRC Daily
AUD|USD|2021-02-27|0.7877|300000007815001|MRC Daily
LKR|INR|2021-02-22|0.3677|300000007815001|MRC Daily
LKR|INR|2021-02-23|0.3677|300000007815001|MRC Daily
LKR|INR|2021-02-24|0.3677|300000007815001|MRC Daily
LKR|INR|2021-02-25|0.3677|300000007815001|MRC Daily
LKR|INR|2021-02-26|0.3677|300000007815001|MRC Daily
LKR|INR|2021-02-27|0.3677|300000007815001|MRC Daily
KES|USD|2021-02-22|0.009197347|300000007815001|MRC Daily
KES|USD|2021-02-23|0.009197347|300000007815001|MRC Daily
KES|USD|2021-02-24|0.009197347|300000007815001|MRC Daily
KES|USD|2021-02-25|0.009197347|300000007815001|MRC Daily
KES|USD|2021-02-26|0.009197347|300000007815001|MRC Daily
KES|USD|2021-02-27|0.009197347|300000007815001|MRC Daily
KES|INR|2021-02-22|0.6555|300000007815001|MRC Daily
KES|INR|2021-02-24|0.6555|300000007815001|MRC Daily
KES|INR|2021-02-25|0.6555|300000007815001|MRC Daily
KES|INR|2021-02-26|0.6555|300000007815001|MRC Daily
KES|INR|2021-02-27|0.6555|300000007815001|MRC Daily
CHF|INR|2021-02-22|80.8558|300000007815001|MRC Daily
CHF|INR|2021-02-23|80.8558|300000007815001|MRC Daily
CHF|INR|2021-02-24|80.8558|300000007815001|MRC Daily
GBP|USD|2021-02-24|1.4024|300000007815001|MRC Daily
GBP|USD|2021-02-25|1.4024|300000007815001|MRC Daily
GBP|USD|2021-02-26|1.4024|300000007815001|MRC Daily
GBP|USD|2021-02-27|1.4024|300000007815001|MRC Daily
GBP|EUR|2021-02-22|1.156809371|300000007815001|MRC Daily
GBP|EUR|2021-02-23|1.156809371|300000007815001|MRC Daily
GBP|EUR|2021-02-24|1.156809371|300000007815001|MRC Daily
GBP|EUR|2021-02-25|1.156809371|300000007815001|MRC Daily
GBP|EUR|2021-02-26|1.156809371|300000007815001|MRC Daily
GBP|EUR|2021-02-27|1.156809371|300000007815001|MRC Daily
USD|EUR|2021-02-22|0.82487833|300000007815001|MRC Daily
USD|EUR|2021-02-23|0.82487833|300000007815001|MRC Daily
USD|EUR|2021-02-24|0.82487833|300000007815001|MRC Daily
USD|EUR|2021-02-25|0.82487833|300000007815001|MRC Daily
USD|EUR|2021-02-26|0.82487833|300000007815001|MRC Daily
USD|EUR|2021-02-27|0.82487833|300000007815001|MRC Daily
USD|ZAR|2021-02-22|14.72880805|300000007815001|MRC Daily
USD|ZAR|2021-02-23|14.72880805|300000007815001|MRC Daily
USD|ZAR|2021-02-24|14.72880805|300000007815001|MRC Daily
USD|ZAR|2021-02-25|14.72880805|300000007815001|MRC Daily
USD|ZAR|2021-02-26|14.72880805|300000007815001|MRC Daily
USD|ZAR|2021-02-27|14.72880805|300000007815001|MRC Daily
USD|SGD|2021-02-22|1.32714147|300000007815001|MRC Daily
USD|SGD|2021-02-23|1.32714147|300000007815001|MRC Daily
